ip_range,network,service
20.45.90.208/28,uaecentral,AzureConnectors.UAECentral
20.45.90.224/27,uaecentral,AzureConnectors.UAECentral
40.120.8.0/27,uaecentral,AzureConnectors.UAECentral
2603:1040:b04:5::380/122,uaecentral,AzureConnectors.UAECentral
2603:1040:b04:402::180/122,uaecentral,AzureConnectors.UAECentral
20.203.71.211/32,uaenorth,AzureConnectors.UAENorth
20.203.80.2/32,uaenorth,AzureConnectors.UAENorth
20.203.80.116/32,uaenorth,AzureConnectors.UAENorth
20.233.80.50/32,uaenorth,AzureConnectors.UAENorth
40.119.162.44/32,uaenorth,AzureConnectors.UAENorth
40.120.64.64/27,uaenorth,AzureConnectors.UAENorth
40.120.86.16/28,uaenorth,AzureConnectors.UAENorth
40.120.86.32/27,uaenorth,AzureConnectors.UAENorth
65.52.250.208/28,uaenorth,AzureConnectors.UAENorth
2603:1040:904:402::180/122,uaenorth,AzureConnectors.UAENorth
20.90.124.134/32,uksouth,AzureConnectors.UKSouth
20.90.125.211/32,uksouth,AzureConnectors.UKSouth
20.90.129.0/27,uksouth,AzureConnectors.UKSouth
20.90.129.32/28,uksouth,AzureConnectors.UKSouth
51.105.77.96/27,uksouth,AzureConnectors.UKSouth
51.132.211.6/32,uksouth,AzureConnectors.UKSouth
51.132.211.28/32,uksouth,AzureConnectors.UKSouth
51.140.61.124/32,uksouth,AzureConnectors.UKSouth
51.140.74.150/32,uksouth,AzureConnectors.UKSouth
51.140.77.227/32,uksouth,AzureConnectors.UKSouth
51.140.80.51/32,uksouth,AzureConnectors.UKSouth
51.140.148.0/28,uksouth,AzureConnectors.UKSouth
2603:1020:705:402::180/122,uksouth,AzureConnectors.UKSouth
20.58.70.192/27,ukwest,AzureConnectors.UKWest
20.58.70.224/28,ukwest,AzureConnectors.UKWest
51.140.211.0/28,ukwest,AzureConnectors.UKWest
51.140.212.224/27,ukwest,AzureConnectors.UKWest
51.140.245.29/32,ukwest,AzureConnectors.UKWest
51.141.47.105/32,ukwest,AzureConnectors.UKWest
51.141.52.185/32,ukwest,AzureConnectors.UKWest
51.141.124.13/32,ukwest,AzureConnectors.UKWest
51.142.168.153/32,ukwest,AzureConnectors.UKWest
51.142.174.255/32,ukwest,AzureConnectors.UKWest
2603:1020:605:6::100/122,ukwest,AzureConnectors.UKWest
2603:1020:605:402::180/122,ukwest,AzureConnectors.UKWest
13.71.195.32/28,westcentralus,AzureConnectors.WestCentralUS
13.71.199.192/27,westcentralus,AzureConnectors.WestCentralUS
13.78.132.82/32,westcentralus,AzureConnectors.WestCentralUS
13.78.135.84/32,westcentralus,AzureConnectors.WestCentralUS
13.78.135.117/32,westcentralus,AzureConnectors.WestCentralUS
13.78.178.187/32,westcentralus,AzureConnectors.WestCentralUS
20.69.4.0/27,westcentralus,AzureConnectors.WestCentralUS
20.69.4.32/28,westcentralus,AzureConnectors.WestCentralUS
52.161.101.204/32,westcentralus,AzureConnectors.WestCentralUS
52.161.102.22/32,westcentralus,AzureConnectors.WestCentralUS
2603:1030:b04:402::180/122,westcentralus,AzureConnectors.WestCentralUS
13.69.64.208/28,westeurope,AzureConnectors.WestEurope
13.69.71.192/27,westeurope,AzureConnectors.WestEurope
20.82.14.39/32,westeurope,AzureConnectors.WestEurope
20.82.15.2/32,westeurope,AzureConnectors.WestEurope
20.86.93.32/27,westeurope,AzureConnectors.WestEurope
20.86.93.64/28,westeurope,AzureConnectors.WestEurope
20.103.131.1/32,westeurope,AzureConnectors.WestEurope
20.103.132.139/32,westeurope,AzureConnectors.WestEurope
20.103.158.245/32,westeurope,AzureConnectors.WestEurope
20.103.159.225/32,westeurope,AzureConnectors.WestEurope
20.126.241.238/32,westeurope,AzureConnectors.WestEurope
20.126.243.151/32,westeurope,AzureConnectors.WestEurope
40.91.208.65/32,westeurope,AzureConnectors.WestEurope
52.174.88.118/32,westeurope,AzureConnectors.WestEurope
52.174.180.160/32,westeurope,AzureConnectors.WestEurope
137.117.161.181/32,westeurope,AzureConnectors.WestEurope
2603:1020:206:402::180/122,westeurope,AzureConnectors.WestEurope
2603:1020:206:403::1c0/122,westeurope,AzureConnectors.WestEurope
20.38.128.224/27,westindia,AzureConnectors.WestIndia
20.192.82.48/28,westindia,AzureConnectors.WestIndia
20.192.82.64/27,westindia,AzureConnectors.WestIndia
104.211.138.216/32,westindia,AzureConnectors.WestIndia
104.211.146.224/28,westindia,AzureConnectors.WestIndia
104.211.156.136/32,westindia,AzureConnectors.WestIndia
104.211.189.124/32,westindia,AzureConnectors.WestIndia
104.211.189.218/32,westindia,AzureConnectors.WestIndia
2603:1040:806:3::6c0/122,westindia,AzureConnectors.WestIndia
2603:1040:806:402::180/122,westindia,AzureConnectors.WestIndia
13.86.223.32/27,westus,AzureConnectors.WestUS
13.91.93.63/32,westus,AzureConnectors.WestUS
13.91.97.196/32,westus,AzureConnectors.WestUS
13.93.148.62/32,westus,AzureConnectors.WestUS
20.59.77.0/27,westus,AzureConnectors.WestUS
20.66.6.112/28,westus,AzureConnectors.WestUS
20.245.49.8/32,westus,AzureConnectors.WestUS
20.245.53.38/32,westus,AzureConnectors.WestUS
40.112.195.87/32,westus,AzureConnectors.WestUS
40.112.243.160/28,westus,AzureConnectors.WestUS
104.42.122.49/32,westus,AzureConnectors.WestUS
2603:1030:a07:402::100/122,westus,AzureConnectors.WestUS
13.66.130.243/32,westus2,AzureConnectors.WestUS2
13.66.140.128/28,westus2,AzureConnectors.WestUS2
13.66.145.96/27,westus2,AzureConnectors.WestUS2
20.83.220.208/28,westus2,AzureConnectors.WestUS2
20.83.220.224/27,westus2,AzureConnectors.WestUS2
20.109.128.105/32,westus2,AzureConnectors.WestUS2
20.109.128.127/32,westus2,AzureConnectors.WestUS2
20.115.168.34/32,westus2,AzureConnectors.WestUS2
20.115.169.20/32,westus2,AzureConnectors.WestUS2
52.151.42.172/32,westus2,AzureConnectors.WestUS2
52.183.78.157/32,westus2,AzureConnectors.WestUS2
2603:1030:c06:400::980/122,westus2,AzureConnectors.WestUS2
20.106.70.224/32,westus3,AzureConnectors.WestUS3
20.106.71.20/32,westus3,AzureConnectors.WestUS3
20.106.81.187/32,westus3,AzureConnectors.WestUS3
20.106.81.220/32,westus3,AzureConnectors.WestUS3
20.150.129.176/28,westus3,AzureConnectors.WestUS3
20.150.129.192/27,westus3,AzureConnectors.WestUS3
20.150.170.240/28,westus3,AzureConnectors.WestUS3
20.150.173.64/26,westus3,AzureConnectors.WestUS3
2603:1030:504:c02::80/122,westus3,AzureConnectors.WestUS3
20.28.113.64/26,australiacentral,AzureContainerRegistry.AustraliaCentral
20.53.0.192/26,australiacentral,AzureContainerRegistry.AustraliaCentral
20.53.1.0/26,australiacentral,AzureContainerRegistry.AustraliaCentral
20.53.2.0/25,australiacentral,AzureContainerRegistry.AustraliaCentral
20.213.227.64/26,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:1::4b0/125,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:5::780/122,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:402::90/125,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:402::340/122,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:402::580/122,australiacentral,AzureContainerRegistry.AustraliaCentral
2603:1010:304:402::600/121,australiacentral,AzureContainerRegistry.AustraliaCentral
4.198.41.0/26,australiacentral2,AzureContainerRegistry.AustraliaCentral2
20.167.130.192/26,australiacentral2,AzureContainerRegistry.AustraliaCentral2
20.193.96.64/26,australiacentral2,AzureContainerRegistry.AustraliaCentral2
20.193.96.128/26,australiacentral2,AzureContainerRegistry.AustraliaCentral2
20.193.97.128/25,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:1::4b8/125,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:5::7c0/122,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:402::90/125,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:402::340/122,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:402::580/122,australiacentral2,AzureContainerRegistry.AustraliaCentral2
2603:1010:404:402::600/121,australiacentral2,AzureContainerRegistry.AustraliaCentral2
13.70.72.136/29,australiaeast,AzureContainerRegistry.AustraliaEast
13.70.78.0/25,australiaeast,AzureContainerRegistry.AustraliaEast
13.70.114.192/26,australiaeast,AzureContainerRegistry.AustraliaEast
20.53.41.128/26,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.162.32/29,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.165.128/25,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.166.0/25,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.170.0/29,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.173.128/25,australiaeast,AzureContainerRegistry.AustraliaEast
40.79.174.0/25,australiaeast,AzureContainerRegistry.AustraliaEast
48.215.4.128/26,australiaeast,AzureContainerRegistry.AustraliaEast
68.218.136.0/25,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:4::4c0/122,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:402::90/125,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:402::340/122,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:402::580/121,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:802::90/125,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:802::2c0/122,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:802::400/121,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:c02::90/125,australiaeast,AzureContainerRegistry.AustraliaEast
2603:1010:6:c02::400/121,australiaeast,AzureContainerRegistry.AustraliaEast
4.200.254.128/26,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
13.77.50.80/29,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
104.46.161.128/25,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
104.46.162.128/26,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
104.46.177.128/26,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
2603:1010:101:2::540/122,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
2603:1010:101:402::90/125,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
2603:1010:101:402::340/122,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
2603:1010:101:402::580/122,australiasoutheast,AzureContainerRegistry.AustraliaSoutheast
4.202.253.128/25,brazilsouth,AzureContainerRegistry.BrazilSouth
20.195.136.0/24,brazilsouth,AzureContainerRegistry.BrazilSouth
20.195.137.0/25,brazilsouth,AzureContainerRegistry.BrazilSouth
20.195.152.192/26,brazilsouth,AzureContainerRegistry.BrazilSouth
20.195.153.128/25,brazilsouth,AzureContainerRegistry.BrazilSouth
191.233.203.136/29,brazilsouth,AzureContainerRegistry.BrazilSouth
191.233.205.192/26,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.139.0/26,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.146.144/29,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.149.64/26,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.150.0/26,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.151.0/25,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.154.144/29,brazilsouth,AzureContainerRegistry.BrazilSouth
191.234.157.192/26,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:3::4c0/122,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:402::90/125,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:402::340/122,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:402::500/121,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:802::90/125,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:802::2c0/122,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:802::400/121,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:c02::90/125,brazilsouth,AzureContainerRegistry.BrazilSouth
2603:1050:6:c02::400/121,brazilsouth,AzureContainerRegistry.BrazilSouth
108.140.5.192/26,brazilse,AzureContainerRegistry.BrazilSoutheast
191.233.50.16/29,brazilse,AzureContainerRegistry.BrazilSoutheast
191.233.54.64/26,brazilse,AzureContainerRegistry.BrazilSoutheast
191.233.54.128/26,brazilse,AzureContainerRegistry.BrazilSoutheast
2603:1050:403:6::440/122,brazilse,AzureContainerRegistry.BrazilSoutheast
2603:1050:403:400::98/125,brazilse,AzureContainerRegistry.BrazilSoutheast
2603:1050:403:400::480/121,brazilse,AzureContainerRegistry.BrazilSoutheast
4.172.217.128/25,canadacentral,AzureContainerRegistry.CanadaCentral
13.71.170.56/29,canadacentral,AzureContainerRegistry.CanadaCentral
13.71.176.0/25,canadacentral,AzureContainerRegistry.CanadaCentral
13.71.176.128/25,canadacentral,AzureContainerRegistry.CanadaCentral
20.38.146.144/29,canadacentral,AzureContainerRegistry.CanadaCentral
20.38.149.0/25,canadacentral,AzureContainerRegistry.CanadaCentral
20.48.192.128/26,canadacentral,AzureContainerRegistry.CanadaCentral
52.246.154.144/29,canadacentral,AzureContainerRegistry.CanadaCentral
52.246.157.128/25,canadacentral,AzureContainerRegistry.CanadaCentral
52.246.158.0/25,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:4::380/122,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:402::90/125,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:402::340/122,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:402::580/121,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:802::90/125,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:802::2c0/122,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:802::400/121,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:c02::90/125,canadacentral,AzureContainerRegistry.CanadaCentral
2603:1030:f05:c02::400/121,canadacentral,AzureContainerRegistry.CanadaCentral
40.69.106.80/29,canadaeast,AzureContainerRegistry.CanadaEast
40.69.110.0/25,canadaeast,AzureContainerRegistry.CanadaEast
40.69.116.0/26,canadaeast,AzureContainerRegistry.CanadaEast
40.89.23.64/26,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:3::180/125,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:6::40/122,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:402::90/125,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:402::340/122,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:402::580/122,canadaeast,AzureContainerRegistry.CanadaEast
2603:1030:1005:402::600/121,canadaeast,AzureContainerRegistry.CanadaEast
4.213.25.128/26,centralindia,AzureContainerRegistry.CentralIndia
20.43.121.128/26,centralindia,AzureContainerRegistry.CentralIndia
20.43.123.64/26,centralindia,AzureContainerRegistry.CentralIndia
20.43.127.0/25,centralindia,AzureContainerRegistry.CentralIndia
20.192.98.144/29,centralindia,AzureContainerRegistry.CentralIndia
20.192.101.64/26,centralindia,AzureContainerRegistry.CentralIndia
20.192.101.128/26,centralindia,AzureContainerRegistry.CentralIndia
40.80.50.144/29,centralindia,AzureContainerRegistry.CentralIndia
40.80.51.192/26,centralindia,AzureContainerRegistry.CentralIndia
40.80.53.64/26,centralindia,AzureContainerRegistry.CentralIndia
40.80.54.128/25,centralindia,AzureContainerRegistry.CentralIndia
52.140.110.192/26,centralindia,AzureContainerRegistry.CentralIndia
104.211.81.136/29,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06::448/125,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:3::7c0/122,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:402::90/125,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:402::340/122,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:402::580/121,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:802::90/125,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:802::2c0/122,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:802::400/121,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:c02::90/125,centralindia,AzureContainerRegistry.CentralIndia
2603:1040:a06:c02::400/121,centralindia,AzureContainerRegistry.CentralIndia
13.89.170.216/29,centralus,AzureContainerRegistry.CentralUS
13.89.175.0/25,centralus,AzureContainerRegistry.CentralUS
13.89.178.192/26,centralus,AzureContainerRegistry.CentralUS
20.40.224.64/26,centralus,AzureContainerRegistry.CentralUS
20.44.11.0/25,centralus,AzureContainerRegistry.CentralUS
20.44.11.128/26,centralus,AzureContainerRegistry.CentralUS
20.44.12.0/25,centralus,AzureContainerRegistry.CentralUS
52.182.138.208/29,centralus,AzureContainerRegistry.CentralUS
52.182.142.0/25,centralus,AzureContainerRegistry.CentralUS
52.182.142.128/25,centralus,AzureContainerRegistry.CentralUS
72.152.15.0/26,centralus,AzureContainerRegistry.CentralUS
104.208.16.80/29,centralus,AzureContainerRegistry.CentralUS
172.212.129.0/24,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:b::280/122,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:402::90/125,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:402::340/122,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:402::580/121,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:802::90/125,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:802::2c0/122,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:802::400/121,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:c02::90/125,centralus,AzureContainerRegistry.CentralUS
2603:1030:10:c02::400/121,centralus,AzureContainerRegistry.CentralUS
20.45.199.128/25,centraluseuap,AzureContainerRegistry.CentralUSEUAP
40.78.202.72/29,centraluseuap,AzureContainerRegistry.CentralUSEUAP
168.61.140.128/25,centraluseuap,AzureContainerRegistry.CentralUSEUAP
168.61.141.0/25,centraluseuap,AzureContainerRegistry.CentralUSEUAP
168.61.141.128/25,centraluseuap,AzureContainerRegistry.CentralUSEUAP
168.61.142.192/26,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:1::2a8/125,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:8::580/122,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:400::890/125,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:400::b40/122,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:400::d80/122,centraluseuap,AzureContainerRegistry.CentralUSEUAP
2603:1030:f:400::e00/121,centraluseuap,AzureContainerRegistry.CentralUSEUAP
4.192.250.0/25,eastasia,AzureContainerRegistry.EastAsia
13.75.36.0/29,eastasia,AzureContainerRegistry.EastAsia
20.187.196.64/26,eastasia,AzureContainerRegistry.EastAsia
20.205.74.128/26,eastasia,AzureContainerRegistry.EastAsia
20.205.77.0/25,eastasia,AzureContainerRegistry.EastAsia
20.205.82.128/26,eastasia,AzureContainerRegistry.EastAsia
20.205.85.0/25,eastasia,AzureContainerRegistry.EastAsia
104.214.161.128/25,eastasia,AzureContainerRegistry.EastAsia
104.214.165.0/26,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207::2a8/125,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:6::200/122,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:402::90/125,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:402::340/122,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:402::580/122,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:402::600/121,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:800::48/125,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:800::180/121,eastasia,AzureContainerRegistry.EastAsia
2603:1040:207:c00::48/125,eastasia,AzureContainerRegistry.EastAsia
